OBJECTID,PRNAME,PRUID,DGUID,CDUID,CDNAME,DAUID,Total_15_to_19_years,Men_15_to_19_years,Women_15_to_19_years,Shape_Area(m^2),Shape_Area(km^2),Total_15_Density,Men_15_Density,Women_15_Density,ORIG_FID,Long,Lat,Coordinate
713,Manitoba,46,2021S051246110781,4611,Division No. 11,46110781,45,20,20,514866.9496,0.51486695,87.40122091,38.84498707,38.84498707,713,-97.06173282,49.928302,-097.06173282 49.92830200
714,Manitoba,46,2021S051246110782,4611,Division No. 11,46110782,20,10,10,105841.113,0.105841113,188.9624876,94.48124382,94.48124382,714,-97.05865502,49.9227661,-097.05865502 49.92276610
715,Manitoba,46,2021S051246110783,4611,Division No. 11,46110783,25,10,10,90557.93259,0.090557933,276.066373,110.4265492,110.4265492,715,-97.05568803,49.92296907,-097.05568803 49.92296907
716,Manitoba,46,2021S051246110784,4611,Division No. 11,46110784,55,25,20,90322.68607,0.090322686,608.9278607,276.7853912,221.428313,716,-97.05830782,49.91963564,-097.05830782 49.91963564
717,Manitoba,46,2021S051246110785,4611,Division No. 11,46110785,30,15,10,123777.9257,0.123777926,242.3695488,121.1847744,80.78984961,717,-97.0614382,49.91977601,-097.06143820 49.91977601
718,Manitoba,46,2021S051246110786,4611,Division No. 11,46110786,35,15,20,98868.12712,0.098868127,354.0069082,151.7172464,202.2896618,718,-97.06240418,49.91731845,-097.06240418 49.91731845
719,Manitoba,46,2021S051246110787,4611,Division No. 11,46110787,35,20,15,79735.49853,0.079735499,438.9512908,250.829309,188.1219818,719,-97.06275238,49.91523445,-097.06275238 49.91523445
720,Manitoba,46,2021S051246110788,4611,Division No. 11,46110788,35,20,15,43021.68428,0.043021684,813.5432303,464.8818459,348.6613844,720,-97.06574753,49.91598601,-097.06574753 49.91598601
721,Manitoba,46,2021S051246110789,4611,Division No. 11,46110789,35,20,15,106589.8481,0.106589848,328.3614775,187.63513,140.7263475,721,-97.06540463,49.91369525,-097.06540463 49.91369525
722,Manitoba,46,2021S051246110790,4611,Division No. 11,46110790,15,10,5,146508.135,0.146508135,102.3833932,68.25559549,34.12779775,722,-97.06885607,49.91148725,-097.06885607 49.91148725
723,Manitoba,46,2021S051246110791,4611,Division No. 11,46110791,30,20,15,78978.8829,0.078978883,379.8483708,253.2322472,189.9241854,723,-97.0654423,49.91067127,-097.06544230 49.91067127
724,Manitoba,46,2021S051246110792,4611,Division No. 11,46110792,25,20,5,77251.6394,0.077251639,323.6177276,258.8941821,64.72354553,724,-97.06821877,49.90870503,-097.06821877 49.90870503
725,Manitoba,46,2021S051246110795,4611,Division No. 11,46110795,10,5,0,98115.314,0.098115314,101.9208887,50.96044436,0,725,-97.07167484,49.90464064,-097.07167484 49.90464064
726,Manitoba,46,2021S051246110798,4611,Division No. 11,46110798,25,10,10,112425.3442,0.112425344,222.3697883,88.94791534,88.94791534,726,-97.07381148,49.91145461,-097.07381148 49.91145461
727,Manitoba,46,2021S051246110799,4611,Division No. 11,46110799,15,10,0,95334.5334,0.095334533,157.3406767,104.8937845,0,727,-97.08382156,49.90522155,-097.08382156 49.90522155
728,Manitoba,46,2021S051246110800,4611,Division No. 11,46110800,35,15,20,154976.9123,0.154976912,225.8400911,96.78861047,129.0514806,728,-97.079382,49.90369358,-097.07938200 49.90369358
729,Manitoba,46,2021S051246110801,4611,Division No. 11,46110801,40,20,20,104011.0486,0.104011049,384.5745289,192.2872644,192.2872644,729,-97.07461489,49.90362862,-097.07461489 49.90362862
730,Manitoba,46,2021S051246110802,4611,Division No. 11,46110802,35,10,20,244799.9264,0.244799926,142.9738992,40.84968549,81.69937098,730,-97.0754491,49.90050438,-097.07544910 49.90050438
731,Manitoba,46,2021S051246110803,4611,Division No. 11,46110803,70,30,40,978770.3392,0.978770339,71.51830945,30.65070405,40.8676054,731,-97.08482657,49.89899745,-097.08482657 49.89899745
732,Manitoba,46,2021S051246110804,4611,Division No. 11,46110804,35,20,10,646153.0472,0.646153047,54.16673364,30.95241922,15.47620961,732,-97.0972208,49.90139039,-097.09722080 49.90139039
733,Manitoba,46,2021S051246110805,4611,Division No. 11,46110805,30,15,15,1075983.14,1.07598314,27.88147776,13.94073888,13.94073888,733,-97.1191874,49.8978266,-097.11918740 49.89782660
734,Manitoba,46,2021S051246110806,4611,Division No. 11,46110806,10,5,5,395384.488,0.395384488,25.29183695,12.64591847,12.64591847,734,-97.10911606,49.89446673,-097.10911606 49.89446673
735,Manitoba,46,2021S051246110807,4611,Division No. 11,46110807,30,15,15,125817.8327,0.125817833,238.4399679,119.219984,119.219984,735,-97.11731778,49.89484787,-097.11731778 49.89484787
736,Manitoba,46,2021S051246110808,4611,Division No. 11,46110808,30,20,10,157014.1474,0.157014147,191.0655854,127.3770569,63.68852847,736,-97.12287773,49.89378952,-097.12287773 49.89378952
737,Manitoba,46,2021S051246110809,4611,Division No. 11,46110809,5,0,5,228863.7124,0.228863712,21.84706325,0,21.84706325,737,-97.12042317,49.8912256,-097.12042317 49.89122560
738,Manitoba,46,2021S051246110810,4611,Division No. 11,46110810,5,0,5,653856.0361,0.653856036,7.646943247,0,7.646943247,738,-97.13234526,49.89033761,-097.13234526 49.89033761
739,Manitoba,46,2021S051246110811,4611,Division No. 11,46110811,15,15,5,80264.45708,0.080264457,186.8822209,186.8822209,62.29407364,739,-97.11522679,49.88952673,-097.11522679 49.88952673
740,Manitoba,46,2021S051246110812,4611,Division No. 11,46110812,45,25,20,635224.8263,0.635224826,70.84105995,39.35614441,31.48491553,740,-97.10690867,49.88873029,-097.10690867 49.88873029
741,Manitoba,46,2021S051246110813,4611,Division No. 11,46110813,20,5,15,229821.3294,0.229821329,87.02412456,21.75603114,65.26809342,741,-97.10676947,49.88336768,-097.10676947 49.88336768
742,Manitoba,46,2021S051246110814,4611,Division No. 11,46110814,20,10,5,125994.504,0.125994504,158.7370827,79.36854133,39.68427067,742,-97.10047211,49.88387974,-097.10047211 49.88387974
743,Manitoba,46,2021S051246110816,4611,Division No. 11,46110816,25,15,10,202243.3664,0.202243366,123.6134487,74.16806923,49.44537948,743,-97.06916232,49.86706303,-097.06916232 49.86706303
744,Manitoba,46,2021S051246110817,4611,Division No. 11,46110817,25,20,10,1171786.625,1.171786625,21.33494228,17.06795382,8.533976912,744,-97.06168859,49.89360723,-097.06168859 49.89360723
745,Manitoba,46,2021S051246110818,4611,Division No. 11,46110818,5,5,0,88676.30377,0.088676304,56.38484902,56.38484902,0,745,-97.04723377,49.89227812,-097.04723377 49.89227812
746,Manitoba,46,2021S051246110819,4611,Division No. 11,46110819,65,35,35,403676.6717,0.403676672,161.0199562,86.70305335,86.70305335,746,-97.04912573,49.89397881,-097.04912573 49.89397881
747,Manitoba,46,2021S051246110820,4611,Division No. 11,46110820,25,15,10,115872.8808,0.115872881,215.7536761,129.4522057,86.30147044,747,-97.03899876,49.89058673,-097.03899876 49.89058673
748,Manitoba,46,2021S051246110821,4611,Division No. 11,46110821,55,30,25,416499.0933,0.416499093,132.0531086,72.02896833,60.02414028,748,-97.03491376,49.8900674,-097.03491376 49.89006740
749,Manitoba,46,2021S051246110822,4611,Division No. 11,46110822,45,20,25,929497.5263,0.929497526,48.41325418,21.51700186,26.89625232,749,-97.03294525,49.89593985,-097.03294525 49.89593985
750,Manitoba,46,2021S051246110823,4611,Division No. 11,46110823,35,20,15,237621.1011,0.237621101,147.2933163,84.16760932,63.12570699,750,-97.02127032,49.89520637,-097.02127032 49.89520637
751,Manitoba,46,2021S051246110824,4611,Division No. 11,46110824,30,15,10,135384.9742,0.135384974,221.5903217,110.7951609,73.86344058,751,-97.01836069,49.8978525,-097.01836069 49.89785250
752,Manitoba,46,2021S051246110825,4611,Division No. 11,46110825,20,10,10,157959.0546,0.157959055,126.6150905,63.30754525,63.30754525,752,-97.02201636,49.89943878,-097.02201636 49.89943878
753,Manitoba,46,2021S051246110826,4611,Division No. 11,46110826,35,15,20,263011.6707,0.263011671,133.0739427,57.03168973,76.04225297,753,-97.02023135,49.90273383,-097.02023135 49.90273383
754,Manitoba,46,2021S051246110827,4611,Division No. 11,46110827,15,5,10,133492.5458,0.133492546,112.3658247,37.45527489,74.91054978,754,-97.0141851,49.90114862,-097.01418510 49.90114862
755,Manitoba,46,2021S051246110828,4611,Division No. 11,46110828,35,20,15,223626.0244,0.223626024,156.5113009,89.43502911,67.07627183,755,-97.01027682,49.90314348,-097.01027682 49.90314348
756,Manitoba,46,2021S051246110829,4611,Division No. 11,46110829,25,15,10,153517.2043,0.153517204,162.8481974,97.70891846,65.13927897,756,-97.00902688,49.89898063,-097.00902688 49.89898063
757,Manitoba,46,2021S051246110830,4611,Division No. 11,46110830,20,10,10,145606.9323,0.145606932,137.3560976,68.67804879,68.67804879,757,-97.00493182,49.90106921,-097.00493182 49.90106921
758,Manitoba,46,2021S051246110831,4611,Division No. 11,46110831,25,20,10,216358.2386,0.216358239,115.5491012,92.43928094,46.21964047,758,-97.0050063,49.89588526,-097.00500630 49.89588526
759,Manitoba,46,2021S051246110832,4611,Division No. 11,46110832,40,25,15,132716.9351,0.132716935,301.3933375,188.3708359,113.0225016,759,-97.00997351,49.89541464,-097.00997351 49.89541464
760,Manitoba,46,2021S051246110833,4611,Division No. 11,46110833,45,25,20,190166.8406,0.190166841,236.6343147,131.4635082,105.1708065,760,-97.01410682,49.89626006,-097.01410682 49.89626006
761,Manitoba,46,2021S051246110834,4611,Division No. 11,46110834,75,35,40,4540713.887,4.540713887,16.51722656,7.708039059,8.809187496,761,-96.99265585,49.88928691,-096.99265585 49.88928691
762,Manitoba,46,2021S051246110835,4611,Division No. 11,46110835,25,10,10,5099280.241,5.099280241,4.902652692,1.961061077,1.961061077,762,-97.0049113,49.87815618,-097.00491130 49.87815618
763,Manitoba,46,2021S051246110836,4611,Division No. 11,46110836,20,10,5,134147.8489,0.134147849,149.0892337,74.54461687,37.27230844,763,-96.99960894,49.89505246,-096.99960894 49.89505246
764,Manitoba,46,2021S051246110837,4611,Division No. 11,46110837,15,10,5,105270.3369,0.105270337,142.4902821,94.99352143,47.49676072,764,-96.99521585,49.89508123,-096.99521585 49.89508123
765,Manitoba,46,2021S051246110838,4611,Division No. 11,46110838,45,20,25,245332.6783,0.245332678,183.4244028,81.52195679,101.902446,765,-96.99767778,49.8984332,-096.99767778 49.89843320
766,Manitoba,46,2021S051246110839,4611,Division No. 11,46110839,15,5,10,122608.4621,0.122608462,122.3406586,40.78021954,81.56043907,766,-96.99119419,49.89920863,-096.99119419 49.89920863
767,Manitoba,46,2021S051246110840,4611,Division No. 11,46110840,25,20,10,173277.4798,0.17327748,144.27726,115.421808,57.71090399,767,-96.9925885,49.90232256,-096.99258850 49.90232256
768,Manitoba,46,2021S051246110841,4611,Division No. 11,46110841,15,10,10,122554.2605,0.122554261,122.3947657,81.59651046,81.59651046,768,-96.99819343,49.90351715,-096.99819343 49.90351715
769,Manitoba,46,2021S051246110842,4611,Division No. 11,46110842,30,15,15,135016.1711,0.135016171,222.1956063,111.0978031,111.0978031,769,-97.00036549,49.90118683,-097.00036549 49.90118683
770,Manitoba,46,2021S051246110843,4611,Division No. 11,46110843,20,5,15,110910.5887,0.110910589,180.3254336,45.0813584,135.2440752,770,-96.99570895,49.9060597,-096.99570895 49.90605970
771,Manitoba,46,2021S051246110844,4611,Division No. 11,46110844,15,5,15,132584.2826,0.132584283,113.1355822,37.71186073,113.1355822,771,-97.0001729,49.90650814,-097.00017290 49.90650814
772,Manitoba,46,2021S051246110845,4611,Division No. 11,46110845,30,20,15,174667.8848,0.174667885,171.7545273,114.5030182,85.87726366,772,-96.9917107,49.90631209,-096.99171070 49.90631209
773,Manitoba,46,2021S051246110846,4611,Division No. 11,46110846,20,10,10,1452881.168,1.452881168,13.76575073,6.882875366,6.882875366,773,-96.99043279,49.91152375,-096.99043279 49.91152375
774,Manitoba,46,2021S051246110847,4611,Division No. 11,46110847,15,10,5,124955.9811,0.124955981,120.0422731,80.02818204,40.01409102,774,-96.98640097,49.90510628,-096.98640097 49.90510628
775,Manitoba,46,2021S051246110848,4611,Division No. 11,46110848,25,15,10,141125.1986,0.141125199,177.1476693,106.2886016,70.8590677,775,-96.98081929,49.90459032,-096.98081929 49.90459032
776,Manitoba,46,2021S051246110849,4611,Division No. 11,46110849,30,25,15,174336.7213,0.174336721,172.0807859,143.4006549,86.04039294,776,-96.98485771,49.9022487,-096.98485771 49.90224870
777,Manitoba,46,2021S051246110850,4611,Division No. 11,46110850,25,15,10,162796.2069,0.162796207,153.5662315,92.13973891,61.42649261,777,-96.98165675,49.89833235,-096.98165675 49.89833235
778,Manitoba,46,2021S051246110851,4611,Division No. 11,46110851,50,25,25,201907.1089,0.201907109,247.6386308,123.8193154,123.8193154,778,-96.98635987,49.89841454,-096.98635987 49.89841454
779,Manitoba,46,2021S051246110852,4611,Division No. 11,46110852,25,10,15,175803.6377,0.175803638,142.204111,56.88164439,85.32246659,779,-96.98449487,49.8946909,-096.98449487 49.89469090
780,Manitoba,46,2021S051246110853,4611,Division No. 11,46110853,15,10,5,148059.3251,0.148059325,101.3107414,67.54049428,33.77024714,780,-96.99114598,49.89544579,-096.99114598 49.89544579
781,Manitoba,46,2021S051246110858,4611,Division No. 11,46110858,40,20,20,128326.581,0.128326581,311.7047121,155.8523561,155.8523561,781,-96.97635535,49.90447099,-096.97635535 49.90447099
782,Manitoba,46,2021S051246110859,4611,Division No. 11,46110859,30,15,10,103642.1002,0.1036421,289.4576619,144.728831,96.48588731,782,-96.97167325,49.90660499,-096.97167325 49.90660499
783,Manitoba,46,2021S051246110862,4611,Division No. 11,46110862,35,15,20,243816.5228,0.243816523,143.5505666,61.52167141,82.02889521,783,-97.00893618,49.90672017,-097.00893618 49.90672017
784,Manitoba,46,2021S051246110863,4611,Division No. 11,46110863,35,20,15,138265.9106,0.138265911,253.1354247,144.6488141,108.4866106,784,-97.00483434,49.90527125,-097.00483434 49.90527125
785,Manitoba,46,2021S051246110864,4611,Division No. 11,46110864,35,20,15,804903.7752,0.804903775,43.48345862,24.84769064,18.63576798,785,-97.00967656,49.91135927,-097.00967656 49.91135927
786,Manitoba,46,2021S051246110865,4611,Division No. 11,46110865,30,20,10,150956.4828,0.150956483,198.7327702,132.4885135,66.24425673,786,-97.0160806,49.91377028,-097.01608060 49.91377028
787,Manitoba,46,2021S051246110866,4611,Division No. 11,46110866,25,15,10,280950.9906,0.280950991,88.98349122,53.39009473,35.59339649,787,-97.02121969,49.91152299,-097.02121969 49.91152299
788,Manitoba,46,2021S051246110867,4611,Division No. 11,46110867,15,15,5,94079.03601,0.094079036,159.4404092,159.4404092,53.14680307,788,-97.02200809,49.91463914,-097.02200809 49.91463914
789,Manitoba,46,2021S051246110869,4611,Division No. 11,46110869,50,30,20,280322.8122,0.280322812,178.3657905,107.0194743,71.34631621,789,-97.02829655,49.90613729,-097.02829655 49.90613729
790,Manitoba,46,2021S051246110870,4611,Division No. 11,46110870,30,15,15,130490.9429,0.130490943,229.9010133,114.9505066,114.9505066,790,-97.02260904,49.90774517,-097.02260904 49.90774517
791,Manitoba,46,2021S051246110871,4611,Division No. 11,46110871,35,20,15,196620.756,0.196620756,178.0076565,101.7186609,76.28899564,791,-97.02033821,49.9061224,-097.02033821 49.90612240
792,Manitoba,46,2021S051246110873,4611,Division No. 11,46110873,15,10,5,90683.29249,0.090683292,165.4108446,110.2738964,55.13694819,792,-97.03858524,49.91910498,-097.03858524 49.91910498
793,Manitoba,46,2021S051246110874,4611,Division No. 11,46110874,30,15,15,334613.3627,0.334613363,89.65571415,44.82785707,44.82785707,793,-97.03630303,49.92314337,-097.03630303 49.92314337
794,Manitoba,46,2021S051246110875,4611,Division No. 11,46110875,95,55,45,460388.5214,0.460388521,206.3474556,119.4643164,97.74353162,794,-97.05210174,49.919232,-097.05210174 49.91923200
795,Manitoba,46,2021S051246110877,4611,Division No. 11,46110877,50,30,15,4142596.035,4.142596035,12.06972623,7.241835735,3.620917868,795,-97.02881216,49.93286137,-097.02881216 49.93286137
796,Manitoba,46,2021S051246110878,4611,Division No. 11,46110878,70,40,30,389252.714,0.389252714,179.8317583,102.7610048,77.07075357,796,-97.04480134,49.85218867,-097.04480134 49.85218867
797,Manitoba,46,2021S051246110879,4611,Division No. 11,46110879,15,10,5,2460261.661,2.460261661,6.096912471,4.064608314,2.032304157,797,-97.03719011,49.84725619,-097.03719011 49.84725619
798,Manitoba,46,2021S051246110881,4611,Division No. 11,46110881,35,20,15,321844.7718,0.321844772,108.7480769,62.14175825,46.60631869,798,-97.07201933,49.91722444,-097.07201933 49.91722444
799,Manitoba,46,2021S051246110882,4611,Division No. 11,46110882,30,20,15,209917.2756,0.209917276,142.9134401,95.27562674,71.45672005,799,-97.07060135,49.92043877,-097.07060135 49.92043877
800,Manitoba,46,2021S051246110883,4611,Division No. 11,46110883,25,15,15,113696.9049,0.113696905,219.8828546,131.9297128,131.9297128,800,-97.0651457,49.92144412,-097.06514570 49.92144412
801,Manitoba,46,2021S051246110884,4611,Division No. 11,46110884,30,15,15,101398.4664,0.101398466,295.862463,147.9312315,147.9312315,801,-97.06824651,49.92253716,-097.06824651 49.92253716
802,Manitoba,46,2021S051246110885,4611,Division No. 11,46110885,30,10,15,192185.3397,0.19218534,156.0993156,52.0331052,78.0496578,802,-97.06359987,49.92482099,-097.06359987 49.92482099
803,Manitoba,46,2021S051246110886,4611,Division No. 11,46110886,25,10,15,189773.3849,0.189773385,131.7360704,52.69442818,79.04164226,803,-97.07258616,49.92468221,-097.07258616 49.92468221
804,Manitoba,46,2021S051246110887,4611,Division No. 11,46110887,20,5,15,170253.3592,0.170253359,117.4719847,29.36799617,88.10398851,804,-97.0702093,49.92706822,-097.07020930 49.92706822
805,Manitoba,46,2021S051246110888,4611,Division No. 11,46110888,30,15,15,281344.0236,0.281344024,106.6310193,53.31550963,53.31550963,805,-97.078566,49.92585421,-097.07856600 49.92585421
806,Manitoba,46,2021S051246110889,4611,Division No. 11,46110889,25,10,15,87023.29079,0.087023291,287.2794142,114.9117657,172.3676485,806,-97.07643185,49.92219858,-097.07643185 49.92219858
807,Manitoba,46,2021S051246110890,4611,Division No. 11,46110890,30,15,10,142594.3331,0.142594333,210.3870423,105.1935212,70.1290141,807,-97.10434641,49.92385363,-097.10434641 49.92385363
808,Manitoba,46,2021S051246110891,4611,Division No. 11,46110891,20,10,10,138832.924,0.138832924,144.0580478,72.0290239,72.0290239,808,-97.09964745,49.92205013,-097.09964745 49.92205013
809,Manitoba,46,2021S051246110892,4611,Division No. 11,46110892,25,20,10,103540.9939,0.103540994,241.4502609,193.1602088,96.58010438,809,-97.09572289,49.92155465,-097.09572289 49.92155465
